Wavenumber (cm^-1)	Intensity profile for Laser = Laser wrapper [Q0259] - LaserTune LT-OEM [Q0259]: PiF (V)
1217.36565096955	1.58925359234718e-4
1218.36288088644	1.33180619474655e-4
1219.36011080334	1.41109722268928e-4
1220.35734072024	1.39251668176993e-4
1221.35457063714	1.31900760497227e-4
1222.35180055403	1.49255648231143e-4
1223.34903047093	1.47244011061916e-4
1224.34626038783	1.38125392276857e-4
1225.34349030473	1.24269789558872e-4
1226.34072022162	1.25989317737956e-4
1227.33795013852	1.16325629600157e-4
1228.33518005542	1.3147614846001e-4
1229.33240997232	1.37974820632453e-4
1230.32963988921	1.23254936675594e-4
1231.32686980611	1.21508305600516e-4
1232.32409972301	1.28883304743386e-4
1233.32132963991	1.20282652415074e-4
1234.3185595568	1.19349108219774e-4
1235.3157894737	1.11254376616657e-4
1236.3130193906	1.2484798467338e-4
1237.3102493075	1.05285716632513e-4
1238.30747922439	1.19222628038475e-4
1239.30470914129	1.14277855236273e-4
1240.30193905819	1.1652438417077e-4
1241.29916897509	1.28464715571945e-4
1242.29639889199	1.26022443499725e-4
1243.29362880888	1.45063733650957e-4
1244.29085872578	1.31144890842323e-4
1245.28808864268	1.40612835842398e-4
1246.28531855958	1.61789231911268e-4
1247.28254847647	1.6937804278919e-4
1248.27977839337	1.85260339840843e-4
1249.27700831027	1.85413922918134e-4
1250.27423822717	2.1639855590343e-4
1251.27146814406	2.14447147391964e-4
1252.26869806096	2.27420400273746e-4
1253.26592797786	2.44173001430049e-4
1254.26315789476	2.57619049275258e-4
1255.26038781165	2.81957449876595e-4
1256.25761772855	2.9046173635249e-4
1257.25484764545	3.12128995982114e-4
1258.25207756235	3.1417375891311e-4
1259.24930747924	3.20636293890896e-4
1260.24653739614	3.65506643923058e-4
1261.24376731304	3.65765627151432e-4
1262.24099722994	3.72393790938062e-4
1263.23822714683	3.95250566558472e-4
1264.23545706373	3.91934978948713e-4
1265.23268698063	3.94841011685695e-4
1266.22991689753	4.17562272826142e-4
1267.22714681443	4.2878287176707e-4
1268.22437673132	4.24849940415258e-4
1269.22160664822	4.59035726560567e-4
1270.21883656512	4.38148428048951e-4
1271.21606648202	4.56108613793368e-4
1272.21329639891	4.60999180803585e-4
1273.21052631581	4.5657237445813e-4
1274.20775623271	4.66835337740654e-4
1275.20498614961	4.74162153957315e-4
1276.2022160665	4.77772861990104e-4
1277.1994459834	4.81729884805021e-4
1278.1966759003	4.62872292059961e-4
1279.1939058172	4.66796189113109e-4
1280.19113573409	4.67265972643647e-4
1281.18836565099	4.39048846482482e-4
1282.18559556789	4.35070743637349e-4
1283.18282548479	4.18131433641986e-4
1284.18005540168	4.05167215058868e-4
1285.17728531858	4.05986324804422e-4
1286.17451523548	4.11301503851856e-4
1287.17174515238	4.10530577032511e-4
1288.16897506927	4.37103460836793e-4
1289.16620498617	4.61797210518922e-4
1290.16343490307	4.60770311904092e-4
1291.16066481997	4.69148118198687e-4
1292.15789473686	4.76604426029535e-4
1293.15512465376	4.94495348817527e-4
1294.15235457066	5.08438283089266e-4
1295.14958448756	5.27070018367721e-4
1296.14681440446	5.13952216707312e-4
1297.14404432135	5.12530820384145e-4
1298.14127423825	5.11546081829748e-4
1299.13850415515	5.188247151202e-4
1300.13573407205	4.98259639927607e-4
1301.13296398894	4.95239172740879e-4
1302.13019390584	4.89387958639369e-4
